CASM    Generic wetland environmental data Apr 2016  S.M. Bartell                                             
                    Te      Th     I0      N       P       Si      depth   velocityTIS     POCe    wind    sal
        DOY         C       C      eins/m2 mg/L    mg/L    mg/L    m       m/s     mg/L    mg/L    m/s     psu
     254  24.670  24.670  68.650   0.383   0.312  11.568   0.227   0.000   6.090   5.370   2.520   0.000
     255  23.000  23.000  71.320   0.283   0.224  10.888   0.229   0.000   6.070   5.360   2.830   0.000
     256  22.670  22.670  74.260   0.214   0.216  10.855   0.234   0.000   4.630   4.090   0.570   0.000
     257  22.670  22.670  54.230   0.184   0.248  10.550   0.227   0.000   5.220   4.610   0.710   0.000
     258  21.330  21.330  49.460   0.110   0.176  10.335   0.227   0.000   6.060   5.350   0.990   0.000
     259  21.670  21.670  53.800   0.108   0.208  10.148   0.229   0.000   4.570   4.030   2.040   0.000
     260  22.000  22.000  60.360   0.489   0.368   9.813   0.238   0.000  16.900  14.920   4.680   0.000
     261  20.670  20.670  65.920   0.592   0.328  11.313   0.233   0.000  11.030   9.740   1.830   0.000
     262  21.670  21.670  71.830   0.433   0.496  10.733   0.243   0.000   7.680   6.780   4.370   0.000
     263  21.670  21.670  62.580   0.320   0.384  11.073   0.251   0.000   6.920   6.110   3.640   0.000
     264  23.000  23.000  67.210   0.385   0.288  10.150   0.289   0.000  18.360  16.210   2.960   0.000
     265  22.000  22.000  52.830   0.573   0.208  10.212   0.267   0.000   9.980   8.810   1.110   0.000
     266  22.000  22.000  49.870   0.429   0.344  10.698   0.277   0.000   6.410   5.660   2.090   0.000
     267  22.000  22.000  60.830   0.493   0.800   9.912   0.261   0.000   6.430   5.670   2.400   0.000
     268  21.000  21.000  47.490   0.394   0.568  10.230   0.254   0.000   4.790   4.230   4.280   0.000
     269  20.670  20.670  56.660   0.333   0.272   9.988   0.260   0.000   5.340   4.720   2.830   0.000
     270  21.330  21.330  50.850   0.189   0.200  10.292   0.256   0.000   3.970   3.500   2.770   0.000
     271  19.670  19.670  58.920   0.139   0.184  10.146   0.247   0.000   4.420   3.900   3.010   0.000
     272  19.000  19.000  61.360   0.107   0.168  10.125   0.246   0.000   3.370   2.970   5.940   0.000
     273  18.000  18.000  56.400   0.083   0.176   9.878   0.245   0.000   2.690   2.380   5.470   0.000
     274  18.000  18.000  46.460   0.076   0.168   8.980   0.233   0.000   2.740   1.970   3.850   0.000
     275  17.670  17.670  59.470   0.062   0.168   8.860   0.227   0.000   4.510   3.250   3.010   0.000
     276  17.330  17.330  58.440   0.023   0.152   9.303   0.244   0.000   3.420   2.460   4.310   0.000
     277  18.000  18.000  47.550   0.195   0.160  10.083   0.264   0.000   9.920   7.140   3.830   0.000
     278  18.000  18.000  45.480   0.583   0.288   9.680   0.607   0.000  52.640  37.870   2.510   0.000
     279  17.670  17.670  56.130   0.904   0.632   8.617   0.426   0.000  29.180  20.990   3.570   0.000
     280  16.670  16.670  43.710   0.753   0.672   9.953   0.336   0.000   7.510   5.410   2.240   0.000
     281  16.330  16.330  50.860   0.591   0.424  10.250   0.282   0.000   3.930   2.830   1.760   0.000
     282  16.330  16.330  45.400   0.439   0.352  10.607   0.263   0.000   5.620   4.040   4.520   0.000
     283  17.330  17.330  47.570   0.366   0.288  10.827   0.253   0.000   3.740   2.690   2.650   0.000
     284  18.330  18.330  46.650   0.321   0.256  10.800   0.247   0.000   3.910   2.820   1.480   0.000
     285  18.330  18.330  40.310   0.279   0.216  11.067   0.243   0.000   3.420   2.460   3.350   0.000
     286  17.330  17.330  43.460   0.554   0.264   9.740   0.385   0.000  32.100  23.090   7.000   0.000
     287  17.670  17.670  43.390   0.627   0.312  10.860   0.354   0.000   7.570   5.440   4.530   0.000
     288  18.670  18.670  42.150   0.493   0.288  10.677   0.278   0.000   4.380   3.150   2.260   0.000
     289  18.330  18.330  51.570   0.368   0.248  10.867   0.267   0.000   5.990   4.310   4.170   0.000
     290  17.330  17.330  44.100   0.305   0.168  10.847   0.267   0.000   3.680   2.650   3.840   0.000
     291  17.330  17.330  43.620   0.268   0.160  11.387   0.250   0.000   4.070   2.930   1.980   0.000
     292  17.670  17.670  36.740   0.233   0.160  12.197   0.248   0.000   3.210   2.310   1.160   0.000
     293  17.670  17.670  38.660   0.241   0.200  11.997   0.247   0.000   2.870   2.060   4.140   0.000
     294  17.330  17.330  34.010   0.248   0.192  11.320   0.246   0.000   9.570   6.890   3.040   0.000
     295  17.330  17.330  32.000   0.427   0.200  11.397   0.280   0.000   8.240   5.930   3.070   0.000
     296  16.670  16.670  35.830   0.594   0.456  11.453   0.428   0.000   8.460   6.090   2.060   0.000
     297  17.000  17.000  45.890   0.557   0.328  12.123   0.331   0.000   5.250   3.770   2.840   0.000
     298  17.000  17.000  31.790   0.443   0.272  12.697   0.284   0.000   3.520   2.530   4.620   0.000
     299  16.330  16.330  30.080   0.433   0.320  12.125   0.260   0.000   3.780   2.720   5.440   0.000
     300  16.670  16.670  37.550   0.381   0.232  12.288   0.254   0.000   3.640   2.620   5.370   0.000
     301  16.670  16.670  40.130   0.413   0.176  12.733   0.253   0.000   2.520   1.810   3.690   0.000
     302  16.330  16.330  45.880   0.677   0.184  12.785   0.254   0.000   1.760   1.270   2.860   0.000
     303  15.670  15.670  43.010   0.648   0.136  13.060   0.248   0.000   2.560   1.840   3.490   0.000
     304  14.670  14.670  38.340   0.578   0.136  12.813   0.246   0.000   2.360   1.700   5.830   0.000
     305  14.670  14.670  32.370   0.459   0.296  11.315   0.320   0.000  20.320   9.850   4.060   0.000
     306  15.330  15.330  36.600   0.517   0.376  11.090   0.306   0.000   7.060   3.420   4.820   0.000
     307  14.670  14.670  35.890   0.445   0.384  10.725   0.443   0.000  12.590   6.100   4.320   0.000
     308  14.000  14.000  25.180   0.555   0.424   9.488   0.335   0.000  12.050   5.840   3.560   0.000
     309  13.670  13.670  23.900   0.973   0.336   9.092   0.294   0.000   5.970   2.900   2.400   0.000
     310  13.000  13.000  30.230   0.967   0.280   9.168   0.269   0.000   3.720   1.800   3.840   0.000
     311  12.670  12.670  35.520   0.939   0.208   9.628   0.261   0.000   1.850   0.900   4.670   0.000
     312  12.000  12.000  32.820   0.843   0.144   9.820   0.255   0.000   1.770   0.860   6.090   0.000
     313  11.330  11.330  29.080   0.705   0.128   9.770   0.252   0.000   3.790   1.840   3.710   0.000
     314  12.000  12.000  27.570   0.919   0.824  10.000   0.305   0.000   4.510   2.190   1.930   0.000
     315  12.000  12.000  26.320   1.334   0.656   9.244   0.549   0.000  61.420  29.770   2.670   0.000
     316  12.000  12.000  27.240   1.355   0.528   9.545   0.378   0.000   9.480   4.600   3.630   0.000
     317  10.670  10.670  32.510   1.432   0.360   9.268   0.322   0.000   5.970   2.900   2.570   0.000
     318  10.000  10.000  30.880   1.320   0.416   9.755   0.296   0.000   3.790   1.840   5.720   0.000
     319  10.000  10.000  24.500   1.175   0.312   9.883   0.276   0.000   2.610   1.260   2.770   0.000
     320  10.000  10.000  32.040   1.053   0.272   9.250   0.366   0.000   4.510   2.190   4.370   0.000
     321   9.670   9.670  29.250   1.000   0.224   9.353   0.333   0.000   2.130   1.030   5.190   0.000
     322   9.670   9.670  23.120   0.913   0.184   9.445   0.281   0.000   1.830   0.890   3.890   0.000
     323  10.000  10.000  23.700   0.783   0.136   8.870   0.276   0.000   5.270   2.550   3.800   0.000
     324  10.670  10.670  23.880   1.149   0.464   9.088   0.392   0.000  11.950   5.790   2.760   0.000
     325  10.670  10.670  23.790   1.041   0.296   9.022   0.316   0.000   5.880   2.850   2.800   0.000
     326  10.330  10.330  29.470   1.149   0.280   9.226   0.296   0.000   4.330   2.100   4.300   0.000
     327   9.000   9.000  23.320   1.104   0.304  10.724   0.303   0.000   4.820   2.340   5.230   0.000
     328   9.330   9.330  22.850   1.336   0.688  10.058   0.488   0.000  22.340  10.830   3.560   0.000
     329   9.000   9.000  31.150   1.380   0.392  10.596   0.348   0.000   7.330   3.550   5.690   0.000
     330   8.670   8.670  25.530   1.206   0.544   9.790   0.495   0.000  14.840   7.200   6.720   0.000
     331   9.000   9.000  21.330   1.176   0.408   9.460   0.362   0.000  11.490   5.570   4.000   0.000
     332   9.330   9.330  17.210   1.418   0.512   8.628   0.537   0.000  20.460   9.920   4.970   0.000
     333   9.330   9.330  22.290   1.614   0.520   9.138   0.469   0.000  11.250   5.450   3.110   0.000
     334   9.000   9.000  26.690   1.329   0.256   9.423   0.318   0.000   6.790   3.290   3.630   0.000
     335   8.670   8.670  17.400   1.539   0.312   9.304   0.453   0.000  17.410   6.260   5.040   0.000
     336   8.000   8.000  18.670   1.512   0.272   9.592   0.435   0.000   5.440   1.960   0.840   0.000
     337   7.670   7.670  20.740   1.375   0.160   9.513   0.446   0.000   2.320   0.830   3.160   0.000
     338   7.000   7.000  19.810   1.232   0.272   9.628   0.547   0.000  13.410   4.830   5.240   0.000
     339   6.000   6.000  15.990   1.259   0.216   9.965   0.498   0.000   3.500   1.260   5.710   0.000
     340   6.000   6.000  19.510   1.311   0.224  10.553   0.472   0.000   3.830   1.380   7.440   0.000
     341   6.000   6.000  22.900   1.234   0.200  10.527   0.471   0.000   3.980   1.430   5.440   0.000
     342   6.000   6.000  23.750   1.340   0.296  10.357   0.327   0.000   9.530   3.430   2.960   0.000
     343   5.330   5.330  20.750   1.761   0.248  10.690   0.308   0.000   8.010   2.880   3.040   0.000
     344   5.670   5.670  17.810   1.598   0.240  10.068   0.299   0.000   4.740   1.700   4.240   0.000
     345   6.000   6.000  17.340   1.739   0.320   9.638   0.297   0.000   4.110   1.480   3.480   0.000
     346   7.330   7.330  22.680   1.605   0.256   9.228   0.289   0.000   3.010   1.080   3.480   0.000
     347   7.000   7.000  16.810   1.190   0.208   8.908   0.318   0.000   3.840   1.380   6.100   0.000
     348   7.000   7.000  18.800   1.487   0.160   9.494   0.346   0.000  15.130   5.440   3.230   0.000
     349   7.000   7.000  18.020   1.594   0.224   9.898   0.321   0.000   9.230   3.320   3.260   0.000
     350   7.000   7.000  18.820   1.497   0.296   9.154   0.497   0.000  10.510   3.780   4.470   0.000
     351   6.670   6.670  23.810   1.450   0.184   9.968   0.495   0.000   5.160   1.860   1.320   0.000
     352   6.670   6.670  20.250   1.231   0.136  10.213   0.277   0.000  19.950   7.180   2.750   0.000
     353   6.330   6.330  20.590   1.147   0.120  10.268   0.269   0.000  14.450   5.200   3.540   0.000
     354   6.000   6.000  27.610   1.122   0.072  10.143   0.262   0.000   5.650   2.030   2.170   0.000
     355   5.670   5.670  16.980   1.059   0.072   9.948   0.263   0.000  10.300   3.700   3.500   0.000
     356   5.330   5.330  20.790   1.448   0.656   8.530   0.353   0.000  31.730  11.410   4.400   0.000
     357   5.670   5.670  21.320   1.683   1.152   8.958   0.511   0.000  29.910  10.760   4.390   0.000
     358   5.330   5.330  20.390   1.543   0.648   9.035   0.349   0.000  61.580  22.150   3.860   0.000
     359   4.670   4.670  29.260   1.586   0.384   9.893   0.434   0.000  20.460   7.360   5.100   0.000
     360   4.670   4.670  19.240   1.446   0.472  10.360   0.387   0.000  14.610   5.260   6.110   0.000
     361   4.330   4.330  14.840   1.273   0.416  10.470   0.339   0.000   8.510   3.060   2.940   0.000
     362   3.670   3.670  20.430   1.290   0.064  10.203   0.322   0.000  13.250   4.770   2.480   0.000
     363   4.330   4.330  18.600   1.542   0.176  11.007   0.326   0.000  18.820   6.770   3.090   0.000
     364   5.670   5.670  25.030   1.323   0.264  10.573   0.496   0.000  38.350  13.790   3.820   0.000
     365   6.000   6.000  19.170   1.411   0.224  10.270   0.386   0.000  17.760   6.390   3.510   0.000
